transaction_id,user_id,account_age_days,total_orders,avg_order_value,past_fraud_flag,device_type,os,ip_region,billing_address_region,delivery_address_region,billing_delivery_match,restaurant_region,delivery_distance_km,order_value,payment_method,card_type,payment_retries,promo_code_used,refund_requests,order_timestamp,order_hour,order_day_of_week,orders_last_24h,high_value_flag,ip_shared_flag,chargeback_flag,fraudulent
TXN_603394749104,USR_21967,1718,1185,99.65,0,tablet,Linux,Port Harcourt,Lagos,Kano,0,Lagos Island,47.75,491.52,paypal,Mastercard,3,1,6,2025-08-09 09:48:53,23,Saturday,10,1,0,1,0
TXN_688697476723,USR_54819,39,2376,5.36,0,mobile,MacOS,Lagos,Lagos,Ibadan,1,Lagos Island,65.46,95.84,paypal,Verve,1,1,7,2025-03-13 01:17:44,11,Tuesday,10,1,0,1,0
TXN_936263022336,USR_56291,671,4986,82.62,1,tablet,Windows,Kano,Port Harcourt,Abuja,0,Lagos Mainland,98.68,302.37,paypal,Verve,0,0,5,2025-03-06 12:50:41,14,Saturday,8,1,0,0,0
TXN_553026318127,USR_68627,13,4986,94.08,1,desktop,MacOS,Port Harcourt,Port Harcourt,Ibadan,0,Lagos Mainland,33.12,5.48,bank_transfer,,0,0,9,2025-05-05 14:46:34,13,Sunday,10,1,1,1,1
TXN_743656763890,USR_26172,455,4214,50.59,1,desktop,iOS,Abuja,Lagos,Abuja,0,Lagos Mainland,80.35,110.69,wallet,Verve,2,0,10,2025-07-28 05:51:14,23,Wednesday,10,1,0,1,0
TXN_659386555738,USR_3472,1725,4986,99.65,1,mobile,MacOS,Ibadan,Port Harcourt,Abuja,1,Kano North,2.01,5.48,paypal,Verve,5,0,0,2025-01-16 05:22:31,23,Saturday,0,1,1,0,0
TXN_316449418843,USR_16678,1245,4986,36.95,0,tablet,Linux,Lagos,Abuja,Abuja,0,Abuja Central,2.01,75.14,paypal,Verve,5,0,9,2025-05-10 04:48:26,2,Thursday,10,1,1,1,0
TXN_463593076030,USR_9060,1238,46,20.47,1,tablet,Linux,Kano,Kano,Ibadan,1,Port Harcourt South,98.68,266.19,credit_card,Verve,5,0,0,2025-03-28 13:00:59,4,Tuesday,10,1,0,1,0
TXN_956285544996,USR_98423,619,4986,99.65,0,tablet,Linux,Port Harcourt,Kano,Port Harcourt,0,Kano North,57.97,392.8,wallet,,0,0,10,2025-01-10 08:46:39,23,Saturday,6,1,0,0,0
TXN_63157589727,USR_57143,438,2357,94.56,0,mobile,iOS,Kano,Kano,Kano,1,Lagos Island,98.68,217.05,wallet,,0,1,2,2025-06-05 18:09:53,18,Monday,4,1,1,1,0
TXN_972525231891,USR_3472,1166,4904,61.77,0,desktop,Linux,Kano,Lagos,Abuja,1,Kano North,2.01,206.53,bank_transfer,Mastercard,2,0,7,2025-04-25 03:25:17,23,Sunday,10,1,0,1,1
TXN_956285544996,USR_61384,1026,4986,19.1,1,mobile,MacOS,Kano,Ibadan,Lagos,0,Abuja Central,98.68,273.55,paypal,Visa,0,0,2,2025-01-02 01:00:37,23,Saturday,10,0,1,1,0
TXN_93000227262,USR_41165,1721,46,76.38,1,desktop,Android,Kano,Lagos,Ibadan,0,Kano North,2.01,491.52,credit_card,Visa,3,0,0,2025-07-25 19:28:06,11,Thursday,10,1,0,1,1
TXN_751097651187,USR_10335,598,2592,30.58,0,desktop,iOS,Lagos,Kano,Kano,0,Kano North,2.01,150.34,paypal,Verve,0,1,2,2025-05-29 07:45:06,23,Wednesday,1,1,1,1,0
TXN_297928247469,USR_67461,772,4986,99.65,1,desktop,MacOS,Kano,Port Harcourt,Ibadan,0,Port Harcourt South,69.26,5.48,bank_transfer,Visa,3,0,8,2025-02-02 01:33:17,23,Wednesday,7,1,0,1,0
TXN_972525231891,USR_21401,13,46,99.65,1,tablet,Linux,Abuja,Kano,Abuja,1,Lagos Mainland,51.01,166.57,bank_transfer,Visa,0,1,9,2025-02-19 11:51:22,23,Saturday,3,1,0,1,0
TXN_953583212010,USR_67682,13,4015,21.55,1,mobile,Linux,Lagos,Lagos,Ibadan,0,Abuja Central,35.46,78.19,credit_card,Amex,5,1,0,2025-04-15 14:01:18,20,Wednesday,8,1,1,1,0
TXN_903941129570,USR_79493,1273,184,56.4,1,desktop,Android,Port Harcourt,Lagos,Abuja,0,Port Harcourt South,98.68,289.73,wallet,Verve,3,0,2,2025-02-01 17:19:25,23,Monday,10,1,0,1,0
TXN_106437660522,USR_67461,62,1156,5.36,1,desktop,Android,Abuja,Kano,Lagos,0,Port Harcourt South,2.01,152.16,debit_card,Mastercard,5,1,6,2025-07-15 20:02:33,22,Monday,10,0,1,1,0
TXN_355815623016,USR_15008,13,696,22.31,1,mobile,Windows,Kano,Port Harcourt,Lagos,0,Abuja Central,2.01,110.64,paypal,Amex,5,1,10,2025-07-21 11:02:09,23,Saturday,10,1,1,1,0
TXN_651239722508,USR_29647,13,46,5.36,1,mobile,MacOS,Port Harcourt,Abuja,Lagos,0,Port Harcourt South,40.18,370.75,paypal,Visa,2,0,5,2025-04-03 05:20:22,13,Saturday,1,1,0,1,1
TXN_535114659362,USR_20396,1836,46,99.29,1,tablet,Windows,Kano,Port Harcourt,Kano,1,Abuja Central,25.75,59.13,credit_card,Mastercard,2,0,3,2025-05-10 04:48:26,17,Sunday,4,1,0,1,0
TXN_63157589727,USR_51158,13,4986,42.23,1,mobile,Windows,Port Harcourt,Port Harcourt,Kano,0,Abuja Central,9.41,188.16,wallet,,1,0,4,2025-01-19 12:37:13,0,Tuesday,7,1,1,1,1
TXN_61768706664,USR_76764,1958,4986,99.65,0,tablet,Linux,Port Harcourt,Ibadan,Ibadan,0,Kano North,54.7,408.24,bank_transfer,,1,0,3,2025-04-14 15:07:49,23,Saturday,10,1,0,1,0
TXN_265845507070,USR_30234,13,4288,22.47,1,mobile,Linux,Abuja,Ibadan,Ibadan,0,Lagos Mainland,2.01,105.47,wallet,Verve,5,0,9,2025-06-20 16:22:21,5,Friday,10,1,0,0,0
TXN_659386555738,USR_98423,762,4986,69.65,0,tablet,Linux,Abuja,Kano,Ibadan,0,Abuja Central,73.08,5.48,wallet,,3,0,9,2025-04-21 18:45:47,7,Monday,3,1,0,1,0
TXN_865332770348,USR_86981,1409,4986,17.52,0,tablet,Linux,Ibadan,Ibadan,Ibadan,0,Kano North,23.24,41.29,wallet,Verve,5,1,10,2025-04-14 05:24:11,23,Wednesday,4,1,0,0,0
TXN_953583212010,USR_81276,1958,3945,99.65,0,tablet,iOS,Kano,Port Harcourt,Abuja,0,Lagos Mainland,34.63,491.52,wallet,Mastercard,0,1,4,2025-03-28 13:00:59,0,Friday,10,1,1,1,0
TXN_457495767135,USR_29665,13,3972,5.36,0,tablet,Linux,Kano,Abuja,Kano,0,Port Harcourt South,2.01,365.9,debit_card,Verve,5,1,10,2025-06-10 23:28:37,9,Saturday,6,0,1,1,0
TXN_528058447265,USR_55419,863,3396,5.36,0,tablet,MacOS,Port Harcourt,Lagos,Ibadan,0,Port Harcourt South,2.01,491.52,paypal,Visa,1,1,8,2025-02-26 12:42:36,18,Wednesday,10,1,0,1,0
TXN_384545448929,USR_73196,70,4187,26.4,1,mobile,MacOS,Abuja,Ibadan,Kano,1,Lagos Island,8.82,99.46,wallet,,1,0,2,2025-07-28 07:40:12,1,Tuesday,10,1,1,0,0
TXN_221198340362,USR_48616,1958,46,99.65,0,tablet,Linux,Port Harcourt,Ibadan,Kano,0,Lagos Mainland,90.36,323.85,paypal,Verve,1,1,0,2025-01-16 22:57:01,23,Tuesday,10,1,1,0,0
TXN_316449418843,USR_29665,13,4986,5.36,1,tablet,iOS,Port Harcourt,Port Harcourt,Abuja,0,Port Harcourt South,38.01,229.79,bank_transfer,Visa,4,1,7,2025-07-24 02:37:56,17,Friday,7,0,0,1,0
TXN_735089727752,USR_66055,986,1978,57.01,1,tablet,MacOS,Kano,Kano,Ibadan,1,Port Harcourt South,82.54,5.48,wallet,Visa,5,0,7,2025-03-25 07:38:23,14,Tuesday,9,1,0,1,1
TXN_735089727752,USR_50145,560,4986,5.36,1,tablet,Android,Ibadan,Port Harcourt,Kano,0,Lagos Island,2.01,76.94,bank_transfer,Mastercard,5,0,5,2025-05-29 07:45:06,14,Thursday,5,1,1,1,0
TXN_29971908398,USR_21967,836,46,83.4,0,desktop,MacOS,Kano,Port Harcourt,Abuja,0,Port Harcourt South,2.01,180.25,paypal,Visa,5,0,9,2025-04-02 06:03:55,23,Monday,3,1,0,1,0
TXN_860946847962,USR_55419,13,4986,5.36,1,tablet,MacOS,Kano,Abuja,Port Harcourt,0,Lagos Mainland,36.7,66.4,wallet,Mastercard,0,0,1,2025-07-15 10:29:21,15,Thursday,10,1,1,1,0
TXN_553026318127,USR_66055,13,46,5.36,0,mobile,Android,Kano,Kano,Ibadan,0,Port Harcourt South,2.01,491.52,debit_card,Visa,5,0,10,2025-08-03 07:55:50,6,Saturday,10,0,0,0,0
TXN_412574115603,USR_89391,13,2741,99.65,0,mobile,iOS,Abuja,Ibadan,Abuja,0,Abuja Central,85.4,60.34,paypal,Visa,5,0,10,2025-07-15 10:29:21,18,Thursday,5,1,0,0,0
TXN_305354698512,USR_51038,202,1164,42.21,0,desktop,Windows,Abuja,Lagos,Lagos,0,Lagos Mainland,32.37,223.44,credit_card,Verve,2,0,6,2025-05-18 01:34:38,0,Wednesday,10,1,0,1,0
TXN_754185865877,USR_360,63,3325,5.36,0,desktop,iOS,Abuja,Port Harcourt,Abuja,0,Abuja Central,85.41,5.48,wallet,Amex,0,0,3,2025-02-04 17:48:19,17,Sunday,10,1,1,1,1
TXN_658576579444,USR_10143,1850,2005,81.93,1,tablet,Windows,Abuja,Port Harcourt,Kano,0,Lagos Mainland,59.04,47.43,paypal,Verve,0,0,0,2025-06-05 18:09:53,4,Tuesday,10,1,0,1,0
TXN_651239722508,USR_99422,1710,4986,37.95,1,tablet,Linux,Lagos,Ibadan,Ibadan,0,Lagos Island,47.81,176.55,paypal,Verve,0,0,3,2025-01-21 09:10:58,23,Saturday,7,0,0,1,0
TXN_106437660522,USR_14808,13,4986,52.66,0,desktop,Android,Kano,Lagos,Abuja,0,Port Harcourt South,75.16,22.02,bank_transfer,Amex,1,0,3,2025-07-24 02:37:56,23,Wednesday,10,1,0,0,0
TXN_866362350412,USR_89391,13,4986,5.36,1,desktop,Linux,Port Harcourt,Lagos,Lagos,0,Abuja Central,57.77,5.48,debit_card,Visa,3,0,6,2025-02-03 12:26:22,11,Thursday,0,1,0,0,0
TXN_29971908398,USR_26249,612,46,10.77,0,desktop,Android,Abuja,Kano,Kano,0,Lagos Island,72.56,408.49,paypal,,0,0,8,2025-06-05 18:09:53,16,Saturday,10,1,1,1,0
TXN_655812394662,USR_95810,1874,4986,35.14,0,tablet,MacOS,Kano,Abuja,Abuja,1,Kano North,2.01,486.6,paypal,Verve,0,0,3,2025-03-13 01:17:44,23,Sunday,10,1,0,1,0
TXN_456822304350,USR_26172,1902,4986,85.48,1,tablet,Linux,Kano,Ibadan,Lagos,0,Abuja Central,45.14,169.9,wallet,Verve,1,0,4,2025-01-18 13:23:10,23,Thursday,10,1,1,1,0
TXN_748695995463,USR_89391,664,4986,5.36,0,desktop,Windows,Ibadan,Ibadan,Kano,0,Lagos Mainland,58.05,5.48,bank_transfer,Visa,2,1,10,2025-05-10 12:12:14,19,Sunday,2,1,1,1,0
TXN_813582749922,USR_77878,698,4986,43.89,1,desktop,Windows,Kano,Abuja,Ibadan,0,Abuja Central,11.61,353.86,debit_card,Visa,0,0,1,2025-06-14 06:27:10,14,Sunday,10,1,1,1,0
TXN_658576579444,USR_34392,1744,2737,89.8,1,tablet,Linux,Kano,Abuja,Ibadan,0,Kano North,14.63,323.72,paypal,Verve,0,0,0,2025-04-04 10:42:21,21,Saturday,10,0,0,1,1
TXN_280893585681,USR_29912,13,4986,85.99,1,desktop,Linux,Kano,Ibadan,Port Harcourt,0,Kano North,55.4,5.48,wallet,Verve,1,0,9,2025-07-15 10:29:21,10,Tuesday,9,1,1,1,0
TXN_463593076030,USR_89391,907,4986,90.99,1,tablet,Linux,Kano,Abuja,Lagos,0,Abuja Central,2.01,138.84,credit_card,Visa,0,0,4,2025-07-07 07:49:38,23,Wednesday,2,1,1,1,0
TXN_573290209102,USR_81276,243,4986,51.16,1,tablet,Android,Ibadan,Ibadan,Port Harcourt,1,Abuja Central,77.58,97.65,bank_transfer,,2,0,0,2025-01-30 04:55:04,0,Sunday,8,1,1,1,0
TXN_889803269035,USR_63020,1958,4115,46.3,0,desktop,Linux,Abuja,Lagos,Lagos,1,Port Harcourt South,2.01,226.09,credit_card,Visa,1,0,0,2025-02-02 01:33:17,23,Wednesday,0,0,0,1,0
TXN_176921640862,USR_71010,13,46,5.36,0,tablet,MacOS,Abuja,Lagos,Kano,0,Kano North,40.8,140.4,paypal,Amex,5,0,3,2025-08-25 05:57:20,23,Monday,5,0,0,1,0
TXN_956285544996,USR_59649,13,2181,55.82,0,desktop,Linux,Kano,Port Harcourt,Ibadan,0,Kano North,45.08,275.96,debit_card,Verve,3,0,7,2025-08-23 23:00:46,23,Thursday,3,0,0,1,0
TXN_535114659362,USR_41165,1696,2136,32.4,1,mobile,MacOS,Port Harcourt,Kano,Ibadan,0,Kano North,74.07,114.0,wallet,Mastercard,5,1,4,2025-01-10 08:46:39,22,Wednesday,0,1,0,1,0
TXN_160200742543,USR_3069,13,714,53.34,0,tablet,Linux,Port Harcourt,Kano,Ibadan,0,Abuja Central,52.15,357.19,credit_card,Amex,5,0,10,2025-01-04 15:24:28,8,Wednesday,4,1,0,1,0
TXN_388541235149,USR_59185,1300,4986,81.32,0,tablet,MacOS,Ibadan,Port Harcourt,Kano,0,Lagos Island,29.65,5.48,wallet,Amex,5,0,0,2025-08-01 17:08:40,17,Monday,6,1,0,0,0
TXN_813582749922,USR_42847,770,3089,5.36,1,tablet,MacOS,Port Harcourt,Kano,Kano,0,Lagos Island,32.84,335.55,credit_card,Visa,3,1,6,2025-01-16 22:57:01,23,Tuesday,5,1,0,1,1
TXN_953583212010,USR_70276,936,1593,38.24,0,tablet,MacOS,Ibadan,Kano,Lagos,0,Port Harcourt South,2.01,469.5,wallet,Verve,5,1,10,2025-08-25 05:57:20,10,Monday,10,0,1,1,0
TXN_113318065960,USR_53250,412,1206,22.9,1,tablet,MacOS,Lagos,Kano,Kano,0,Lagos Mainland,80.56,108.12,bank_transfer,,2,1,9,2025-05-17 06:10:47,23,Wednesday,10,0,1,0,0
TXN_280893585681,USR_79966,13,4986,99.65,1,tablet,Linux,Port Harcourt,Abuja,Lagos,0,Kano North,82.98,491.52,paypal,Verve,1,0,0,2025-01-23 02:11:34,17,Wednesday,10,1,0,1,0
TXN_889803269035,USR_95810,1406,4986,99.65,1,desktop,iOS,Port Harcourt,Port Harcourt,Ibadan,0,Abuja Central,47.09,5.48,paypal,Mastercard,5,0,10,2025-01-04 15:24:28,23,Saturday,4,0,0,1,0
TXN_106437660522,USR_30356,1205,4360,70.01,0,tablet,MacOS,Lagos,Kano,Lagos,0,Abuja Central,73.41,229.08,wallet,Amex,1,0,5,2025-06-21 02:26:24,0,Saturday,9,1,0,1,0
TXN_265845507070,USR_25412,351,46,90.83,0,tablet,MacOS,Kano,Kano,Ibadan,0,Lagos Island,21.28,491.52,paypal,Mastercard,3,1,7,2025-05-05 14:46:34,3,Wednesday,6,1,0,1,0
TXN_443480858648,USR_68215,13,103,99.65,0,desktop,Windows,Kano,Lagos,Lagos,0,Lagos Island,50.6,84.27,wallet,Verve,5,0,9,2025-07-11 16:32:08,22,Friday,10,1,1,1,0
TXN_743656763890,USR_21967,782,46,74.75,0,tablet,Android,Ibadan,Abuja,Lagos,0,Port Harcourt South,25.0,106.64,paypal,Verve,2,0,3,2025-01-16 05:22:31,0,Friday,2,1,0,0,0
TXN_985365679257,USR_48616,13,4565,95.1,1,mobile,iOS,Kano,Abuja,Kano,0,Port Harcourt South,45.73,491.52,credit_card,Verve,1,0,10,2025-05-17 06:10:47,23,Sunday,6,1,1,0,1
TXN_847459776774,USR_31492,1866,46,99.65,1,mobile,MacOS,Abuja,Ibadan,Ibadan,0,Port Harcourt South,81.63,343.81,paypal,Visa,0,0,1,2025-02-15 13:40:08,23,Saturday,10,1,1,1,0
TXN_754185865877,USR_79004,1958,1799,5.36,1,desktop,Windows,Ibadan,Kano,Kano,0,Abuja Central,2.01,349.64,bank_transfer,Mastercard,0,1,0,2025-02-02 01:33:17,8,Saturday,8,1,0,1,0
TXN_319867830148,USR_53250,1660,46,99.65,1,desktop,MacOS,Kano,Abuja,Abuja,1,Lagos Mainland,64.12,424.49,paypal,Verve,0,1,8,2025-04-14 15:07:49,23,Thursday,7,1,0,1,0
TXN_715193982960,USR_29132,13,46,62.78,1,desktop,MacOS,Port Harcourt,Lagos,Port Harcourt,0,Abuja Central,98.68,5.48,paypal,,5,0,8,2025-01-16 05:22:31,23,Saturday,9,1,0,1,1
TXN_553026318127,USR_29665,1604,4986,21.87,1,mobile,Linux,Kano,Port Harcourt,Abuja,0,Kano North,83.56,177.79,wallet,Verve,4,1,10,2025-01-05 16:23:56,21,Sunday,9,1,0,1,0
TXN_437876471949,USR_19378,1426,4119,37.67,1,tablet,Windows,Port Harcourt,Abuja,Lagos,1,Abuja Central,98.68,156.2,paypal,Verve,1,0,0,2025-01-16 22:57:01,10,Sunday,6,1,1,1,1
TXN_221198340362,USR_27895,1958,46,41.14,0,desktop,MacOS,Kano,Ibadan,Kano,0,Lagos Mainland,42.36,67.74,paypal,Mastercard,3,0,0,2025-06-05 18:09:53,0,Friday,9,0,0,0,0
TXN_429036216248,USR_71010,1084,4986,5.36,1,mobile,Windows,Abuja,Port Harcourt,Lagos,1,Lagos Island,2.01,164.19,bank_transfer,Verve,4,1,5,2025-05-10 17:58:58,20,Saturday,5,1,0,1,0
TXN_136528129243,USR_34392,971,1326,21.44,0,tablet,Android,Kano,Abuja,Kano,0,Abuja Central,37.76,27.83,credit_card,Verve,5,0,1,2025-05-05 14:46:34,23,Saturday,8,1,0,1,0
TXN_61768706664,USR_37243,900,46,5.36,1,tablet,Windows,Kano,Lagos,Lagos,0,Port Harcourt South,53.38,222.19,wallet,,0,0,5,2025-04-02 06:03:55,7,Sunday,9,1,1,1,0
TXN_618452000073,USR_64611,989,4612,96.74,0,tablet,iOS,Port Harcourt,Lagos,Abuja,0,Abuja Central,78.33,491.52,wallet,,1,1,1,2025-02-16 18:23:40,10,Wednesday,5,1,0,1,0
TXN_93000227262,USR_45395,13,4986,5.36,0,desktop,Linux,Lagos,Abuja,Lagos,0,Kano North,58.9,100.33,credit_card,Visa,0,0,8,2025-05-10 12:12:33,14,Saturday,10,1,1,1,0
TXN_658576579444,USR_70276,750,2936,23.12,1,desktop,Linux,Abuja,Abuja,Kano,1,Lagos Island,2.01,183.07,bank_transfer,Verve,5,0,6,2025-02-22 21:41:21,23,Sunday,6,1,0,1,0
TXN_437876471949,USR_45092,1274,2804,67.36,1,tablet,Linux,Port Harcourt,Ibadan,Ibadan,0,Port Harcourt South,2.01,491.52,bank_transfer,,2,1,7,2025-01-05 19:40:03,23,Friday,7,1,0,1,0
TXN_463593076030,USR_24010,1958,46,99.65,1,tablet,Windows,Port Harcourt,Ibadan,Lagos,0,Port Harcourt South,74.89,167.96,paypal,Verve,1,0,0,2025-04-15 01:04:29,15,Thursday,10,1,0,0,0
TXN_807634763125,USR_91462,1449,4986,99.65,1,tablet,Linux,Abuja,Lagos,Kano,0,Kano North,98.68,201.38,debit_card,Amex,1,1,2,2025-02-02 01:33:17,23,Wednesday,7,1,0,0,0
TXN_316449418843,USR_51038,1958,471,90.21,0,tablet,Linux,Port Harcourt,Port Harcourt,Port Harcourt,1,Abuja Central,64.61,491.52,debit_card,,5,1,1,2025-05-25 18:58:45,22,Saturday,8,1,0,1,0
TXN_659386555738,USR_3472,234,4986,70.5,0,tablet,MacOS,Abuja,Lagos,Abuja,0,Abuja Central,63.31,209.73,paypal,Verve,0,1,2,2025-08-26 19:29:11,20,Thursday,6,1,0,1,0
TXN_14198565617,USR_70276,13,4986,5.36,1,tablet,Android,Ibadan,Lagos,Kano,0,Abuja Central,98.68,5.48,paypal,Verve,5,1,10,2025-02-27 18:25:40,11,Thursday,10,1,1,1,0
TXN_573290209102,USR_37230,1100,4986,27.51,0,desktop,Linux,Abuja,Port Harcourt,Abuja,1,Port Harcourt South,5.94,145.96,debit_card,Amex,2,0,2,2025-01-05 16:23:56,21,Wednesday,5,1,0,1,0
TXN_877301895121,USR_10143,1446,3658,99.65,0,tablet,MacOS,Kano,Abuja,Ibadan,1,Abuja Central,14.93,491.52,wallet,Verve,1,0,4,2025-05-05 14:46:34,19,Monday,0,0,1,1,0
TXN_355815623016,USR_53250,13,4209,99.65,1,desktop,iOS,Port Harcourt,Abuja,Port Harcourt,1,Lagos Mainland,35.24,92.26,bank_transfer,Verve,0,1,6,2025-04-15 01:04:29,20,Sunday,5,1,0,1,0
TXN_265845507070,USR_65457,1525,3605,33.01,1,desktop,Android,Ibadan,Abuja,Lagos,0,Lagos Island,18.52,277.29,wallet,Visa,4,0,2,2025-06-10 12:08:05,21,Sunday,2,0,0,1,0
TXN_159649176012,USR_51158,13,4986,24.07,1,tablet,MacOS,Kano,Abuja,Port Harcourt,0,Kano North,98.68,159.61,paypal,Verve,0,0,7,2025-05-14 14:09:04,23,Saturday,10,1,0,1,0
TXN_936263022336,USR_68627,1958,1353,57.62,1,tablet,MacOS,Kano,Abuja,Lagos,1,Port Harcourt South,12.26,382.53,debit_card,,3,1,1,2025-07-24 02:37:56,19,Wednesday,10,1,0,1,0
TXN_648315208299,USR_66055,851,3162,34.27,1,desktop,MacOS,Lagos,Port Harcourt,Port Harcourt,0,Kano North,45.64,171.81,debit_card,Mastercard,4,1,7,2025-05-05 14:46:34,23,Tuesday,10,1,1,0,0
TXN_883064289216,USR_29665,661,2933,93.38,1,tablet,Linux,Ibadan,Lagos,Port Harcourt,0,Lagos Island,98.68,74.57,paypal,Amex,5,1,4,2025-01-25 03:07:56,23,Saturday,10,1,0,1,0
TXN_715193982960,USR_70998,13,46,5.36,1,desktop,MacOS,Kano,Lagos,Kano,0,Port Harcourt South,2.01,463.29,paypal,,0,1,4,2025-01-09 09:13:02,1,Sunday,10,1,0,1,0
TXN_670825650447,USR_57143,646,4986,12.0,1,mobile,iOS,Lagos,Abuja,Abuja,0,Abuja Central,41.52,119.13,wallet,Verve,4,1,1,2025-07-24 10:42:27,7,Tuesday,8,1,0,1,1
TXN_985365679257,USR_51158,1958,46,5.36,0,tablet,Linux,Port Harcourt,Port Harcourt,Ibadan,0,Lagos Mainland,23.66,491.52,wallet,Verve,0,0,1,2025-04-02 02:24:35,5,Wednesday,10,1,0,1,0
TXN_956285544996,USR_31104,1780,4986,99.65,0,desktop,MacOS,Kano,Lagos,Abuja,0,Port Harcourt South,2.01,491.52,wallet,Mastercard,3,1,10,2025-04-24 17:32:18,23,Sunday,10,1,0,0,0
TXN_893333511273,USR_24010,1660,2852,94.47,1,tablet,Linux,Abuja,Ibadan,Kano,0,Lagos Island,78.11,61.92,debit_card,Verve,4,0,10,2025-03-06 12:50:41,0,Friday,6,1,0,1,0
TXN_751097651187,USR_10143,1958,46,99.65,1,tablet,iOS,Kano,Lagos,Lagos,0,Abuja Central,98.68,271.63,wallet,Verve,2,1,6,2025-05-10 12:12:14,0,Saturday,7,1,0,1,0
TXN_754185865877,USR_93314,1485,4357,31.88,0,mobile,iOS,Abuja,Kano,Lagos,0,Kano North,98.68,93.33,credit_card,Mastercard,5,1,4,2025-01-10 08:46:39,23,Wednesday,8,1,1,1,0
TXN_355815623016,USR_34392,1337,3692,99.65,1,desktop,MacOS,Abuja,Ibadan,Kano,1,Abuja Central,77.42,85.64,paypal,Verve,3,0,5,2025-06-12 13:03:57,0,Friday,3,1,1,1,0
TXN_528058447265,USR_37230,623,3124,99.65,0,desktop,MacOS,Port Harcourt,Ibadan,Abuja,0,Port Harcourt South,89.03,131.11,wallet,,5,0,10,2025-06-04 14:52:44,23,Wednesday,10,1,1,1,0
TXN_783286442412,USR_93314,13,4986,5.36,0,mobile,Android,Port Harcourt,Abuja,Abuja,0,Port Harcourt South,50.15,5.48,wallet,,5,1,8,2025-08-25 05:57:20,23,Wednesday,1,0,0,1,0
TXN_280893585681,USR_25482,887,2111,85.64,0,desktop,Android,Ibadan,Kano,Ibadan,1,Abuja Central,60.55,261.08,wallet,Verve,0,0,1,2025-04-25 03:25:17,3,Monday,7,1,0,1,0
TXN_412574115603,USR_26172,13,4986,5.36,1,mobile,iOS,Port Harcourt,Port Harcourt,Lagos,1,Abuja Central,32.27,336.02,wallet,Mastercard,3,1,7,2025-01-25 03:07:56,17,Saturday,4,1,0,1,0
TXN_316449418843,USR_25412,1208,3919,5.36,0,tablet,Android,Kano,Abuja,Abuja,0,Port Harcourt South,16.93,412.21,wallet,Visa,0,1,7,2025-07-15 10:29:21,23,Wednesday,9,1,0,1,0
TXN_159649176012,USR_4123,1241,46,33.89,1,mobile,Linux,Abuja,Abuja,Ibadan,0,Port Harcourt South,8.43,95.33,wallet,Verve,4,0,4,2025-04-21 18:45:47,8,Friday,10,1,0,0,0
TXN_932262563213,USR_3069,608,1919,54.01,1,tablet,iOS,Port Harcourt,Abuja,Port Harcourt,0,Abuja Central,2.01,491.52,wallet,Verve,0,0,6,2025-07-28 07:40:12,20,Monday,10,1,1,1,0
TXN_918994032496,USR_59649,531,4986,66.77,1,mobile,Android,Kano,Lagos,Ibadan,0,Abuja Central,85.67,19.98,credit_card,Visa,2,0,3,2025-08-01 17:08:40,23,Sunday,3,0,0,1,0
TXN_659386555738,USR_90740,1230,4889,80.47,0,tablet,Windows,Ibadan,Ibadan,Port Harcourt,0,Abuja Central,50.89,79.83,wallet,Amex,5,0,2,2025-03-06 12:50:41,3,Friday,6,1,0,0,0
TXN_847459776774,USR_21401,1615,1864,35.17,1,desktop,Linux,Lagos,Abuja,Abuja,1,Lagos Mainland,50.48,491.52,bank_transfer,Visa,3,0,1,2025-05-26 04:49:43,23,Friday,7,1,1,0,0
TXN_726754552810,USR_30234,1958,1186,82.02,1,tablet,Linux,Lagos,Ibadan,Ibadan,0,Abuja Central,50.61,276.04,bank_transfer,Visa,4,1,1,2025-04-14 05:24:11,19,Saturday,2,0,0,1,0
TXN_334145343653,USR_59185,1035,608,99.65,1,mobile,Linux,Kano,Lagos,Lagos,1,Kano North,98.68,282.68,bank_transfer,Mastercard,2,0,2,2025-03-25 07:38:23,23,Saturday,6,1,1,1,0
TXN_903941129570,USR_25412,1958,46,85.79,0,desktop,Linux,Abuja,Port Harcourt,Lagos,1,Kano North,15.95,491.52,credit_card,Verve,3,0,2,2025-07-15 10:29:21,23,Saturday,8,0,0,1,0
TXN_221198340362,USR_56291,1958,4986,99.59,1,desktop,Linux,Kano,Port Harcourt,Lagos,0,Kano North,49.02,213.77,paypal,Mastercard,4,0,9,2025-07-15 20:02:33,7,Sunday,3,1,0,1,1
TXN_813582749922,USR_95810,611,568,23.69,1,desktop,iOS,Kano,Ibadan,Kano,0,Kano North,84.12,491.52,paypal,Verve,0,0,1,2025-01-02 01:36:40,22,Sunday,9,0,0,1,0
TXN_985365679257,USR_30356,1796,1461,99.65,0,desktop,MacOS,Port Harcourt,Lagos,Kano,0,Abuja Central,87.55,195.02,wallet,Visa,4,0,10,2025-05-31 05:03:10,23,Tuesday,10,1,1,1,0
TXN_61768706664,USR_73196,1014,2987,15.92,0,desktop,Android,Abuja,Kano,Kano,0,Abuja Central,74.91,205.58,wallet,,2,1,3,2025-06-04 14:52:44,23,Tuesday,10,0,0,1,1
